Nodo: 309277975, Data: {'y': 4.0605508, 'x': -73.4289254, 'street_count': 3}
Nodo: 6065531252, Data: {'y': 4.1076449, 'x': -73.6493298, 'street_count': 3}
Nodo: 6065531253, Data: {'y': 4.109269, 'x': -73.650909, 'street_count': 3}
Nodo: 6065531254, Data: {'y': 4.1066629, 'x': -73.6489052, 'street_count': 1}
Nodo: 6065531255, Data: {'y': 4.1071674, 'x': -73.6487369, 'street_count': 4}
Nodo: 6065531256, Data: {'y': 4.1068287, 'x': -73.6491747, 'street_count': 1}
Nodo: 6065531258, Data: {'y': 4.1075043, 'x': -73.6475271, 'street_count': 3}
Nodo: 6065531260, Data: {'y': 4.1073264, 'x': -73.6470264, 'street_count': 1}
Nodo: 6072317066, Data: {'y': 4.1197076, 'x': -73.6552177, 'street_count': 1}
Nodo: 6194155508, Data: {'y': 4.1340881, 'x': -73.6364417, 'street_count': 3}
Nodo: 6194155519, Data: {'y': 4.1335965, 'x': -73.6368644, 'street_count': 3}
Nodo: 6194160418, Data: {'y': 4.1425175, 'x': -73.6329531, 'street_count': 3}
Nodo: 6259186973, Data: {'y': 4.1916098, 'x': -73.5791168, 'street_count': 3}
Nodo: 6268667334, Data: {'y': 4.1642197, 'x': -73.6190823, 'street_count': 3}
Nodo: 6268667335, Data: {'y': 4.1644575, 'x': -73.6189485, 'street_count': 3}
Nodo: 6268667340, Data: {'y': 4.1643501, 'x': -73.6194359, 'street_count': 4}
Nodo: 6268916683, Data: {'y': 4.1725578, 'x': -73.6220951, 'street_count': 1}
Nodo: 6285387071, Data: {'y': 4.1199986, 'x': -73.5894211, 'street_count': 3}
Nodo: 6336962338, Data: {'y': 4.089291, 'x': -73.3206917, 'street_count': 3}
Nodo: 6336962346, Data: {'y': 4.0815519, 'x': -73.3280612, 'street_count': 3}
Nodo: 6336962352, Data: {'y': 4.0786133, 'x': -73.3256395, 'street_count': 1}
Nodo: 6336962356, Data: {'y': 4.0834331, 'x': -73.3280574, 'street_count': 3}
Nodo: 6336962375, Data: {'y': 4.1006032, 'x': -73.3208616, 'street_count': 3}
Nodo: 6345554508, Data: {'y': 4.1706221, 'x': -73.5828339, 'street_count': 1}
Nodo: 6345554512, Data: {'y': 4.1712977, 'x': -73.5834269, 'street_count': 3}
Nodo: 6345554520, Data: {'y': 4.1688202, 'x': -73.5827615, 'street_count': 3}
Nodo: 6408163021, Data: {'y': 4.101244, 'x': -73.5743022, 'street_count': 3}
Nodo: 6408163026, Data: {'y': 4.1023642, 'x': -73.5733868, 'street_count': 3}
Nodo: 6408163027, Data: {'y': 4.100852, 'x': -73.5736128, 'street_count': 3}
Nodo: 6408163037, Data: {'y': 4.1057011, 'x': -73.5766464, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163038, Data: {'y': 4.099612, 'x': -73.5744953, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163042, Data: {'y': 4.1004788, 'x': -73.5747099, 'street_count': 3}
Nodo: 6408163048, Data: {'y': 4.099991, 'x': -73.5751533, 'street_count': 3}
Nodo: 6408163052, Data: {'y': 4.0975983, 'x': -73.5745895, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163053, Data: {'y': 4.1008431, 'x': -73.5745186, 'street_count': 4}
Nodo: 6408163062, Data: {'y': 4.0969917, 'x': -73.5740194, 'street_count': 4}
Nodo: 6408163063, Data: {'y': 4.0981726, 'x': -73.5746053, 'street_count': 3}
Nodo: 6408163064, Data: {'y': 4.0981673, 'x': -73.575055, 'street_count': 3}
Nodo: 6408163065, Data: {'y': 4.0983826, 'x': -73.573728, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163081, Data: {'y': 4.1010781, 'x': -73.5728753, 'street_count': 3}
Nodo: 6408163186, Data: {'y': 4.0984964, 'x': -73.5729275, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163189, Data: {'y': 4.1031571, 'x': -73.5723259, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163190, Data: {'y': 4.101807, 'x': -73.5726005, 'street_count': 3}
Nodo: 6408163191, Data: {'y': 4.1019646, 'x': -73.5730206, 'street_count': 3}
Nodo: 6408163192, Data: {'y': 4.097042, 'x': -73.5736589, 'street_count': 3}
Nodo: 6408163195, Data: {'y': 4.0948659, 'x': -73.572566, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163196, Data: {'y': 4.0955023, 'x': -73.5724904, 'street_count': 3}
Nodo: 6408163197, Data: {'y': 4.0947751, 'x': -73.5717724, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163198, Data: {'y': 4.0953883, 'x': -73.5716851, 'street_count': 3}
Nodo: 6408163199, Data: {'y': 4.0946674, 'x': -73.5709826, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163200, Data: {'y': 4.0952653, 'x': -73.57091, 'street_count': 3}
Nodo: 6408163203, Data: {'y': 4.1077825, 'x': -73.5735874, 'street_count': 3}
Nodo: 6408163204, Data: {'y': 4.1079149, 'x': -73.573641, 'street_count': 3}
Nodo: 6408163208, Data: {'y': 4.1091817, 'x': -73.5739589, 'street_count': 3}
Nodo: 6408163210, Data: {'y': 4.1097054, 'x': -73.5739166, 'street_count': 3}
Nodo: 6408163211, Data: {'y': 4.1099575, 'x': -73.5767316, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163219, Data: {'y': 4.1090158, 'x': -73.5763286, 'street_count': 3}
Nodo: 6408163225, Data: {'y': 4.1092767, 'x': -73.5752396, 'street_count': 3}
Nodo: 6408163233, Data: {'y': 4.1091094, 'x': -73.5744417, 'street_count': 3}
Nodo: 6408163266, Data: {'y': 4.1090613, 'x': -73.5728887, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163267, Data: {'y': 4.1083898, 'x': -73.5763943, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163268, Data: {'y': 4.1097395, 'x': -73.5760054, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6408163273, Data: {'y': 4.1078547, 'x': -73.5718399, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 6782743791, Data: {'y': 4.0912676, 'x': -73.6665477, 'street_count': 3}
Nodo: 6782743793, Data: {'y': 4.0898335, 'x': -73.6667086, 'street_count': 4}
Nodo: 6782743796, Data: {'y': 4.090089, 'x': -73.6659281, 'street_count': 3}
Nodo: 6782743797, Data: {'y': 4.0900181, 'x': -73.6650994, 'street_count': 3}
Nodo: 6782743800, Data: {'y': 4.0902656, 'x': -73.6644127, 'street_count': 4}
Nodo: 6782743805, Data: {'y': 4.0902188, 'x': -73.6639635, 'street_count': 1}
Nodo: 6782743806, Data: {'y': 4.0904476, 'x': -73.6658954, 'street_count': 4}
Nodo: 6782743807, Data: {'y': 4.0911003, 'x': -73.6658289, 'street_count': 4}
Nodo: 6782743809, Data: {'y': 4.0909789, 'x': -73.6644996, 'street_count': 3}
Nodo: 6782743812, Data: {'y': 4.0909466, 'x': -73.6641815, 'street_count': 3}
Nodo: 6782743815, Data: {'y': 4.0911087, 'x': -73.6643073, 'street_count': 3}
Nodo: 6782743818, Data: {'y': 4.0903472, 'x': -73.6650604, 'street_count': 4}
Nodo: 6782743819, Data: {'y': 4.0907922, 'x': -73.6643659, 'street_count': 3}
Nodo: 6782743820, Data: {'y': 4.09119, 'x': -73.666482, 'street_count': 3}
Nodo: 6782743821, Data: {'y': 4.0918159, 'x': -73.6657068, 'street_count': 3}
Nodo: 6782743822, Data: {'y': 4.0920342, 'x': -73.6658265, 'street_count': 3}
Nodo: 6782743823, Data: {'y': 4.0916809, 'x': -73.6649196, 'street_count': 4}
Nodo: 6782743824, Data: {'y': 4.0916033, 'x': -73.6642491, 'street_count': 4}
Nodo: 6782743825, Data: {'y': 4.0915631, 'x': -73.6636026, 'street_count': 1}
Nodo: 6782743826, Data: {'y': 4.0910265, 'x': -73.6649738, 'street_count': 4}
Nodo: 6782743827, Data: {'y': 4.090921, 'x': -73.6636979, 'street_count': 1}
Nodo: 6782743828, Data: {'y': 4.0920394, 'x': -73.6648848, 'street_count': 3}
Nodo: 6782743832, Data: {'y': 4.0922775, 'x': -73.6640774, 'street_count': 1}
Nodo: 6782743833, Data: {'y': 4.0923377, 'x': -73.6642273, 'street_count': 4}
Nodo: 6782743834, Data: {'y': 4.0906593, 'x': -73.6650041, 'street_count': 4}
Nodo: 6782743835, Data: {'y': 4.0906022, 'x': -73.6643809, 'street_count': 4}
Nodo: 6782759438, Data: {'y': 4.1524033, 'x': -73.6117236, 'street_count': 1}
Nodo: 6803012925, Data: {'y': 4.0892024, 'x': -73.6701543, 'street_count': 3}
Nodo: 6803012937, Data: {'y': 4.0897773, 'x': -73.6718512, 'street_count': 1}
Nodo: 6803012938, Data: {'y': 4.0880644, 'x': -73.6711771, 'street_count': 3}
Nodo: 6803012939, Data: {'y': 4.0894206, 'x': -73.6723267, 'street_count': 3}
Nodo: 6803012940, Data: {'y': 4.0883147, 'x': -73.671384, 'street_count': 3}
Nodo: 6803012941, Data: {'y': 4.0881436, 'x': -73.6715841, 'street_count': 1}
Nodo: 6803012942, Data: {'y': 4.0885285, 'x': -73.6715657, 'street_count': 4}
Nodo: 6803012944, Data: {'y': 4.0884099, 'x': -73.6719543, 'street_count': 1}
Nodo: 6803012945, Data: {'y': 4.0889666, 'x': -73.6719506, 'street_count': 4}
Nodo: 6803012947, Data: {'y': 4.0888767, 'x': -73.6723406, 'street_count': 1}
Nodo: 6803012949, Data: {'y': 4.0891209, 'x': -73.6716109, 'street_count': 1}
Nodo: 6803012951, Data: {'y': 4.089575, 'x': -73.6720367, 'street_count': 1}
Nodo: 6803012953, Data: {'y': 4.089266, 'x': -73.6726269, 'street_count': 1}
Nodo: 6803012954, Data: {'y': 4.089453, 'x': -73.6722886, 'street_count': 3}
Nodo: 6803012961, Data: {'y': 4.089387, 'x': -73.6723663, 'street_count': 3}
Nodo: 6803012976, Data: {'y': 4.0906962, 'x': -73.6712034, 'street_count': 1}
Nodo: 6803012980, Data: {'y': 4.0914838, 'x': -73.6702083, 'street_count': 1}
Nodo: 6803012982, Data: {'y': 4.0907439, 'x': -73.6711093, 'street_count': 3}
Nodo: 6803012983, Data: {'y': 4.0899551, 'x': -73.6704483, 'street_count': 3}
Nodo: 6803018086, Data: {'y': 4.0904057, 'x': -73.6708309, 'street_count': 3}
Nodo: 6803018088, Data: {'y': 4.0905193, 'x': -73.6691472, 'street_count': 3}
Nodo: 6803018091, Data: {'y': 4.089915, 'x': -73.6686606, 'street_count': 3}
Nodo: 6803018094, Data: {'y': 4.0913943, 'x': -73.6695396, 'street_count': 1}
Nodo: 6803018095, Data: {'y': 4.0909062, 'x': -73.6702085, 'street_count': 1}
Nodo: 6803018111, Data: {'y': 4.0882451, 'x': -73.6705037, 'street_count': 3}
Nodo: 6803074490, Data: {'y': 4.09447, 'x': -73.6633726, 'street_count': 3}
Nodo: 6803074500, Data: {'y': 4.1058199, 'x': -73.6563069, 'street_count': 3}
Nodo: 6804241061, Data: {'y': 4.088922, 'x': -73.6699789, 'street_count': 3}
Nodo: 6804241075, Data: {'y': 4.0866806, 'x': -73.6692151, 'street_count': 3}
Nodo: 6804241082, Data: {'y': 4.0870563, 'x': -73.6677609, 'street_count': 3}
Nodo: 6804256296, Data: {'y': 4.0900058, 'x': -73.6681697, 'street_count': 3}
Nodo: 6804256297, Data: {'y': 4.0900588, 'x': -73.6682406, 'street_count': 3}
Nodo: 6804256306, Data: {'y': 4.0892359, 'x': -73.6664185, 'street_count': 3}
Nodo: 6804256313, Data: {'y': 4.0880593, 'x': -73.6681737, 'street_count': 1}
Nodo: 6804256315, Data: {'y': 4.088265, 'x': -73.6675507, 'street_count': 3}
Nodo: 6804256316, Data: {'y': 4.0884138, 'x': -73.6673894, 'street_count': 3}
Nodo: 6804256317, Data: {'y': 4.0899018, 'x': -73.6671983, 'street_count': 3}
Nodo: 6804256318, Data: {'y': 4.0896325, 'x': -73.6680288, 'street_count': 1}
Nodo: 6804256319, Data: {'y': 4.0895313, 'x': -73.6670946, 'street_count': 3}
Nodo: 6804256320, Data: {'y': 4.0893127, 'x': -73.6680316, 'street_count': 1}
Nodo: 6804256321, Data: {'y': 4.0891878, 'x': -73.6667517, 'street_count': 1}
Nodo: 6804256322, Data: {'y': 4.0888541, 'x': -73.6668366, 'street_count': 3}
Nodo: 6804256323, Data: {'y': 4.0889757, 'x': -73.6680445, 'street_count': 1}
Nodo: 6804256324, Data: {'y': 4.0885869, 'x': -73.66736, 'street_count': 3}
Nodo: 6804256325, Data: {'y': 4.0886704, 'x': -73.6681222, 'street_count': 1}
Nodo: 6804263361, Data: {'y': 4.0674988, 'x': -73.7113537, 'street_count': 3}
Nodo: 6805786998, Data: {'y': 4.0494275, 'x': -73.7565061, 'street_count': 3}
Nodo: 6805787038, Data: {'y': 4.0492952, 'x': -73.7640966, 'street_count': 3}
Nodo: 6809780068, Data: {'y': 4.0953875, 'x': -73.6566955, 'street_count': 1}
Nodo: 6809780070, Data: {'y': 4.0984107, 'x': -73.661516, 'street_count': 1}
Nodo: 6810156633, Data: {'y': 4.0982601, 'x': -73.6589916, 'street_count': 3}
Nodo: 6810156635, Data: {'y': 4.0985356, 'x': -73.6592733, 'street_count': 3}
Nodo: 6810178891, Data: {'y': 4.0987295, 'x': -73.656908, 'street_count': 3}
Nodo: 6810178892, Data: {'y': 4.0992696, 'x': -73.6566043, 'street_count': 1}
Nodo: 6810178894, Data: {'y': 4.0996445, 'x': -73.6572954, 'street_count': 1}
Nodo: 6848919942, Data: {'y': 4.0572523, 'x': -73.7186007, 'street_count': 4}
Nodo: 6893089475, Data: {'y': 4.1619328, 'x': -73.6515145, 'street_count': 1}
Nodo: 6893089476, Data: {'y': 4.1632726, 'x': -73.6504599, 'street_count': 3}
Nodo: 6893089483, Data: {'y': 4.1621578, 'x': -73.6501028, 'street_count': 3}
Nodo: 6893115586, Data: {'y': 4.1629149, 'x': -73.6504032, 'street_count': 3}
Nodo: 6893115588, Data: {'y': 4.1630525, 'x': -73.6500157, 'street_count': 3}
Nodo: 6893115589, Data: {'y': 4.1624935, 'x': -73.6502382, 'street_count': 3}
Nodo: 6893115590, Data: {'y': 4.1622474, 'x': -73.6507897, 'street_count': 4}
Nodo: 6893115591, Data: {'y': 4.1609793, 'x': -73.6487957, 'street_count': 3}
Nodo: 6893115592, Data: {'y': 4.1615876, 'x': -73.6490316, 'street_count': 3}
Nodo: 6893115593, Data: {'y': 4.1604528, 'x': -73.6486546, 'street_count': 3}
Nodo: 6893115594, Data: {'y': 4.1603381, 'x': -73.6489927, 'street_count': 3}
Nodo: 6893115595, Data: {'y': 4.1602076, 'x': -73.6485417, 'street_count': 1}
Nodo: 6893115596, Data: {'y': 4.1606959, 'x': -73.6487523, 'street_count': 1}
Nodo: 6893115597, Data: {'y': 4.1588495, 'x': -73.6504462, 'street_count': 3}
Nodo: 6893115598, Data: {'y': 4.1585402, 'x': -73.6513137, 'street_count': 3}
Nodo: 6893115599, Data: {'y': 4.1590654, 'x': -73.6505266, 'street_count': 3}
Nodo: 6893115608, Data: {'y': 4.1597277, 'x': -73.6498272, 'street_count': 3}
Nodo: 6893162548, Data: {'y': 4.1591395, 'x': -73.6534436, 'street_count': 3}
Nodo: 6893162549, Data: {'y': 4.1596395, 'x': -73.6536255, 'street_count': 1}
Nodo: 6893162550, Data: {'y': 4.1586494, 'x': -73.653422, 'street_count': 1}
Nodo: 6893162551, Data: {'y': 4.1587831, 'x': -73.6531243, 'street_count': 3}
Nodo: 6893162553, Data: {'y': 4.1590447, 'x': -73.6532403, 'street_count': 3}
Nodo: 6893162555, Data: {'y': 4.158949, 'x': -73.6534582, 'street_count': 1}
Nodo: 6893162563, Data: {'y': 4.1579658, 'x': -73.6527367, 'street_count': 1}
Nodo: 6893162564, Data: {'y': 4.1581211, 'x': -73.6531793, 'street_count': 1}
Nodo: 6893162565, Data: {'y': 4.158212, 'x': -73.6529513, 'street_count': 3}
Nodo: 6893162568, Data: {'y': 4.1584942, 'x': -73.653072, 'street_count': 3}
Nodo: 6893162570, Data: {'y': 4.1584247, 'x': -73.6532731, 'street_count': 1}
Nodo: 6893162571, Data: {'y': 4.1590533, 'x': -73.6537318, 'street_count': 1}
Nodo: 6893162583, Data: {'y': 4.1576569, 'x': -73.6541033, 'street_count': 3}
Nodo: 6893170785, Data: {'y': 4.1565894, 'x': -73.6539465, 'street_count': 3}
Nodo: 6893170795, Data: {'y': 4.1613311, 'x': -73.6496024, 'street_count': 3}
Nodo: 6893170797, Data: {'y': 4.1617782, 'x': -73.6497707, 'street_count': 3}
Nodo: 6893170799, Data: {'y': 4.1639123, 'x': -73.6514547, 'street_count': 3}
Nodo: 6893170802, Data: {'y': 4.1640814, 'x': -73.6510814, 'street_count': 3}
Nodo: 6893170805, Data: {'y': 4.1635591, 'x': -73.6508762, 'street_count': 3}
Nodo: 6893170806, Data: {'y': 4.1635696, 'x': -73.6520661, 'street_count': 1}
Nodo: 6893170813, Data: {'y': 4.1638451, 'x': -73.6519239, 'street_count': 3}
Nodo: 6901079208, Data: {'y': 4.1159168, 'x': -73.561501, 'street_count': 4}
Nodo: 6901079218, Data: {'y': 4.1159168, 'x': -73.5594414, 'street_count': 4}
Nodo: 6901079219, Data: {'y': 4.1159214, 'x': -73.5583685, 'street_count': 4}
Nodo: 6901079220, Data: {'y': 4.1159301, 'x': -73.5573397, 'street_count': 4}
Nodo: 6901079223, Data: {'y': 4.1135296, 'x': -73.5584133, 'street_count': 4}
Nodo: 6901079224, Data: {'y': 4.1138113, 'x': -73.5594763, 'street_count': 4}
Nodo: 6901079225, Data: {'y': 4.1137971, 'x': -73.5583914, 'street_count': 4}
Nodo: 6916786740, Data: {'y': 4.1050387, 'x': -73.6568434, 'street_count': 3}
Nodo: 6917170658, Data: {'y': 4.0842514, 'x': -73.6781635, 'street_count': 3}
Nodo: 6917170659, Data: {'y': 4.0837786, 'x': -73.6788402, 'street_count': 3}
Nodo: 6917170660, Data: {'y': 4.0840144, 'x': -73.6780012, 'street_count': 3}
Nodo: 6917170661, Data: {'y': 4.0835376, 'x': -73.6786566, 'street_count': 3}
Nodo: 6917170662, Data: {'y': 4.0835585, 'x': -73.6776692, 'street_count': 1}
Nodo: 6917170663, Data: {'y': 4.0830686, 'x': -73.6783365, 'street_count': 3}
Nodo: 6917170664, Data: {'y': 4.083309, 'x': -73.6785061, 'street_count': 3}
Nodo: 6917170673, Data: {'y': 4.0844716, 'x': -73.6783187, 'street_count': 3}
Nodo: 6917170674, Data: {'y': 4.0840312, 'x': -73.6790011, 'street_count': 3}
Nodo: 6917170675, Data: {'y': 4.0843451, 'x': -73.6792101, 'street_count': 1}
Nodo: 6917170677, Data: {'y': 4.0828523, 'x': -73.6781891, 'street_count': 3}
Nodo: 6917182633, Data: {'y': 4.0852694, 'x': -73.6574386, 'street_count': 3}
Nodo: 6917182634, Data: {'y': 4.0852252, 'x': -73.6575378, 'street_count': 4}
Nodo: 6917182639, Data: {'y': 4.0882138, 'x': -73.6585875, 'street_count': 3}
Nodo: 6917182645, Data: {'y': 4.0880283, 'x': -73.6584917, 'street_count': 3}
Nodo: 6917182646, Data: {'y': 4.0884537, 'x': -73.6576668, 'street_count': 3}
Nodo: 6917182647, Data: {'y': 4.0881413, 'x': -73.6575073, 'street_count': 3}
Nodo: 6917182648, Data: {'y': 4.0877171, 'x': -73.6583309, 'street_count': 3}
Nodo: 6917182649, Data: {'y': 4.0875063, 'x': -73.6571831, 'street_count': 3}
Nodo: 6917182650, Data: {'y': 4.0870811, 'x': -73.6580022, 'street_count': 4}
Nodo: 6917182651, Data: {'y': 4.0866854, 'x': -73.6587715, 'street_count': 4}
Nodo: 6917182652, Data: {'y': 4.0870089, 'x': -73.6589369, 'street_count': 3}
Nodo: 6917182653, Data: {'y': 4.0866221, 'x': -73.6597056, 'street_count': 3}
Nodo: 6917182654, Data: {'y': 4.0867956, 'x': -73.6568206, 'street_count': 3}
Nodo: 6917182655, Data: {'y': 4.0865563, 'x': -73.6572722, 'street_count': 4}
Nodo: 6917182684, Data: {'y': 4.1001728, 'x': -73.6492799, 'street_count': 3}
Nodo: 6917193093, Data: {'y': 4.1000101, 'x': -73.650107, 'street_count': 3}
Nodo: 6917193097, Data: {'y': 4.0980035, 'x': -73.6556046, 'street_count': 3}
Nodo: 6917193098, Data: {'y': 4.0988937, 'x': -73.655958, 'street_count': 1}
Nodo: 6917193099, Data: {'y': 4.0983568, 'x': -73.6562513, 'street_count': 3}
Nodo: 6917193100, Data: {'y': 4.098176, 'x': -73.6559326, 'street_count': 3}
Nodo: 6917193101, Data: {'y': 4.0989102, 'x': -73.6555243, 'street_count': 3}
Nodo: 6917193102, Data: {'y': 4.1008774, 'x': -73.6533402, 'street_count': 1}
Nodo: 6917193103, Data: {'y': 4.1011127, 'x': -73.6538466, 'street_count': 3}
Nodo: 6917193152, Data: {'y': 4.1014418, 'x': -73.6562223, 'street_count': 3}
Nodo: 6917193153, Data: {'y': 4.1035625, 'x': -73.6550751, 'street_count': 3}
Nodo: 6917195962, Data: {'y': 4.0882493, 'x': -73.6705219, 'street_count': 3}
Nodo: 6917195967, Data: {'y': 4.0885094, 'x': -73.6707173, 'street_count': 3}
Nodo: 6917195968, Data: {'y': 4.0887554, 'x': -73.6703789, 'street_count': 3}
Nodo: 6917195973, Data: {'y': 4.0884919, 'x': -73.6701904, 'street_count': 3}
Nodo: 6917195977, Data: {'y': 4.0883847, 'x': -73.6702185, 'street_count': 3}
Nodo: 6925287690, Data: {'y': 4.0708455, 'x': -73.6986145, 'street_count': 3}
Nodo: 6925287691, Data: {'y': 4.0708515, 'x': -73.6986199, 'street_count': 3}
Nodo: 6925287696, Data: {'y': 4.075066, 'x': -73.7084591, 'street_count': 3}
Nodo: 6925289007, Data: {'y': 4.0749797, 'x': -73.7035927, 'street_count': 1}
Nodo: 6925289008, Data: {'y': 4.0733808, 'x': -73.7044882, 'street_count': 3}
Nodo: 6925289009, Data: {'y': 4.0738548, 'x': -73.703684, 'street_count': 1}
Nodo: 6925289010, Data: {'y': 4.073202, 'x': -73.7040586, 'street_count': 3}
Nodo: 6925289011, Data: {'y': 4.0744206, 'x': -73.7044818, 'street_count': 1}
Nodo: 6925289012, Data: {'y': 4.0735788, 'x': -73.7049358, 'street_count': 3}
Nodo: 6925465188, Data: {'y': 4.0757753, 'x': -73.7107977, 'street_count': 3}
Nodo: 6925465201, Data: {'y': 4.0739791, 'x': -73.7120993, 'street_count': 3}
Nodo: 6925465208, Data: {'y': 4.0744459, 'x': -73.7121154, 'street_count': 3}
Nodo: 6925465248, Data: {'y': 4.0737945, 'x': -73.7104994, 'street_count': 3}
Nodo: 6925465261, Data: {'y': 4.0723437, 'x': -73.7092267, 'street_count': 3}
Nodo: 6925465367, Data: {'y': 4.0794596, 'x': -73.7043444, 'street_count': 3}
Nodo: 6925465377, Data: {'y': 4.0790328, 'x': -73.703596, 'street_count': 3}
Nodo: 6958250203, Data: {'y': 4.1360422, 'x': -73.6428681, 'street_count': 4}
Nodo: 6958250206, Data: {'y': 4.1392063, 'x': -73.6409795, 'street_count': 3}
Nodo: 6958310351, Data: {'y': 4.1391247, 'x': -73.6387015, 'street_count': 3}
Nodo: 6958472176, Data: {'y': 4.1358519, 'x': -73.6278237, 'street_count': 4}
Nodo: 6958476807, Data: {'y': 4.1226538, 'x': -73.6463738, 'street_count': 3}
Nodo: 6958476808, Data: {'y': 4.122328, 'x': -73.6465394, 'street_count': 4}
Nodo: 6958476809, Data: {'y': 4.1220245, 'x': -73.6466873, 'street_count': 4}
Nodo: 6958476810, Data: {'y': 4.1217122, 'x': -73.6468401, 'street_count': 4}
Nodo: 6958476811, Data: {'y': 4.1214263, 'x': -73.6469916, 'street_count': 3}
Nodo: 6958516477, Data: {'y': 4.1494645, 'x': -73.6166677, 'street_count': 3}
Nodo: 6978134234, Data: {'y': 4.0963695, 'x': -73.611766, 'street_count': 3}
Nodo: 6978134235, Data: {'y': 4.0974503, 'x': -73.6122716, 'street_count': 3}
Nodo: 6978134236, Data: {'y': 4.0958961, 'x': -73.6124602, 'street_count': 3}
Nodo: 6978134256, Data: {'y': 4.0952195, 'x': -73.6121296, 'street_count': 3}
Nodo: 6978134259, Data: {'y': 4.095251, 'x': -73.6118859, 'street_count': 3}
Nodo: 6978134262, Data: {'y': 4.0970823, 'x': -73.6130091, 'street_count': 3}
Nodo: 6978134265, Data: {'y': 4.0949529, 'x': -73.6119932, 'street_count': 3}
Nodo: 6978134271, Data: {'y': 4.0967264, 'x': -73.6137633, 'street_count': 3}
Nodo: 6978134277, Data: {'y': 4.0928968, 'x': -73.6147723, 'street_count': 1}
Nodo: 6978224685, Data: {'y': 4.1007618, 'x': -73.6116758, 'street_count': 1}
